__gc__,elapsed_ns,155037,cpu_ns,152342,generation,0,collected,0,uncollectable,0
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;get_proper_matrix;get_data;get_vo_data;to_layout;relayout_compressed;extensions.sort_compressed_indices,elapsed_ns,13318250,cpu_ns,570036773,results,16025,elements,137.57728549141964
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;get_proper_matrix;get_data;get_vo_data;to_layout;relayout_compressed,elapsed_ns,1047714,cpu_ns,27065233
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;get_proper_matrix;get_data;get_vo_data;to_layout;freeze,elapsed_ns,54595,cpu_ns,3065254
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;get_proper_matrix;get_data;get_vo_data;to_layout,elapsed_ns,333826,cpu_ns,5674963
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;get_proper_matrix;get_data;get_vo_data,elapsed_ns,461845,cpu_ns,18911444
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;get_proper_matrix;get_data,elapsed_ns,146540,cpu_ns,2482251
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;get_proper_matrix,elapsed_ns,132209,cpu_ns,3139316
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;sum_per.sparse,elapsed_ns,2669023,cpu_ns,141433621,results,5445,elements,16025
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;sum_per,elapsed_ns,190784,cpu_ns,3254463
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var,elapsed_ns,267730,cpu_ns,3989469
